"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDP","TOT","USD_CAP","A","2019",33961.565566,
"HUN","GDP","TOT","USD_CAP","A","2020",33252.56356,"P"
"ISL","GDP","TOT","USD_CAP","A","1980",12410.91555,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14002.52611,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",14980.652857,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15036.919842,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16056.273331,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",16974.453951,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18265.479208,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20089.244129,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20453.000223,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21068.538751,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21935.573514,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22348.029429,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21820.702176,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22401.161183,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23507.096749,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23902.718766,
"ISL","GDP","TOT","USD_CAP","A","1996",24716.28379,
"ISL","GDP","TOT","USD_CAP","A","1997",26886.302952,
"ISL","GDP","TOT","USD_CAP","A","1998",28745.860849,
"ISL","GDP","TOT","USD_CAP","A","1999",29576.841574,
"ISL","GDP","TOT","USD_CAP","A","2000",29792.576142,
"ISL","GDP","TOT","USD_CAP","A","2001",31875.051085,
"ISL","GDP","TOT","USD_CAP","A","2002",32598.376021,
"ISL","GDP","TOT","USD_CAP","A","2003",32690.496031,
"ISL","GDP","TOT","USD_CAP","A","2004",35522.714459,
"ISL","GDP","TOT","USD_CAP","A","2005",37427.934965,
"ISL","GDP","TOT","USD_CAP","A","2006",39579.737256,
"ISL","GDP","TOT","USD_CAP","A","2007",41435.17855,
"ISL","GDP","TOT","USD_CAP","A","2008",43456.216759,
"ISL","GDP","TOT","USD_CAP","A","2009",41802.999355,
"ISL","GDP","TOT","USD_CAP","A","2010",39810.803416,
"ISL","GDP","TOT","USD_CAP","A","2011",40938.664549,
"ISL","GDP","TOT","USD_CAP","A","2012",42006.543346,
"ISL","GDP","TOT","USD_CAP","A","2013",44404.731588,
"ISL","GDP","TOT","USD_CAP","A","2014",45995.001692,
"ISL","GDP","TOT","USD_CAP","A","2015",49203.294991,
"ISL","GDP","TOT","USD_CAP","A","2016",53486.615773,
"ISL","GDP","TOT","USD_CAP","A","2017",55638.491978,
"ISL","GDP","TOT","USD_CAP","A","2018",58320.911643,
"ISL","GDP","TOT","USD_CAP","A","2019",60126.541783,
"ISL","GDP","TOT","USD_CAP","A","2020",55213.383661,
"IRL","GDP","TOT","USD_CAP","A","1980",6589.173302,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7361.578648,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7909.875239,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8141.121225,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8742.252485,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9265.498039,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9408.952117,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10088.33571,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11026.458474,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12197.476815,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13741.089121,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14397.767054,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15094.062667,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15783.381169,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",16991.230036,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18938.038579,
"IRL","GDP","TOT","USD_CAP","A","1996",20495.033957,
"IRL","GDP","TOT","USD_CAP","A","1997",22689.333861,
"IRL","GDP","TOT","USD_CAP","A","1998",25081.569768,
"IRL","GDP","TOT","USD_CAP","A","1999",27041.622656,
"IRL","GDP","TOT","USD_CAP","A","2000",30226.138502,
"IRL","GDP","TOT","USD_CAP","A","2001",32601.902438,
"IRL","GDP","TOT","USD_CAP","A","2002",35222.881959,
"IRL","GDP","TOT","USD_CAP","A","2003",36241.407312,
"IRL","GDP","TOT","USD_CAP","A","2004",38729.278379,
"IRL","GDP","TOT","USD_CAP","A","2005",40465.540236,
"IRL","GDP","TOT","USD_CAP","A","2006",44212.16744,
"IRL","GDP","TOT","USD_CAP","A","2007",46703.523511,
"IRL","GDP","TOT","USD_CAP","A","2008",44105.305617,
"IRL","GDP","TOT","USD_CAP","A","2009",41467.136282,
"IRL","GDP","TOT","USD_CAP","A","2010",43239.794656,
"IRL","GDP","TOT","USD_CAP","A","2011",45095.404017,
"IRL","GDP","TOT","USD_CAP","A","2012",46382.57421,
"IRL","GDP","TOT","USD_CAP","A","2013",47869.673503,
"IRL","GDP","TOT","USD_CAP","A","2014",51156.247715,
"IRL","GDP","TOT","USD_CAP","A","2015",69119.703929,
"IRL","GDP","TOT","USD_CAP","A","2016",71594.095685,
"IRL","GDP","TOT","USD_CAP","A","2017",77832.00899,
"IRL","GDP","TOT","USD_CAP","A","2018",84781.721928,
"IRL","GDP","TOT","USD_CAP","A","2019",89680.969173,
"IRL","GDP","TOT","USD_CAP","A","2020",95512.586102,
"ITA","GDP","TOT","USD_CAP","A","1980",9786.690856,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10788.559491,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11495.723298,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12081.256231,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12918.019846,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13695.463188,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14370.062965,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15193.859371,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16381.650696,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17587.501545,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18592.631819,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19497.746407,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20100.806853,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20389.1124,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21268.095706,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22340.547473,
"ITA","GDP","TOT","USD_CAP","A","1996",23002.265874,
"ITA","GDP","TOT","USD_CAP","A","1997",23867.508126,
"ITA","GDP","TOT","USD_CAP","A","1998",25020.08757,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27084.202085,
"ITA","GDP","TOT","USD_CAP","A","2001",28043.04706,
"ITA","GDP","TOT","USD_CAP","A","2002",28721.076279,
"ITA","GDP","TOT","USD_CAP","A","2003",29123.14761,
"ITA","GDP","TOT","USD_CAP","A","2004",29457.256087,
"ITA","GDP","TOT","USD_CAP","A","2005",30028.488979,
"ITA","GDP","TOT","USD_CAP","A","2006",32268.164144,
"ITA","GDP","TOT","USD_CAP","A","2007",33915.278166,
"ITA","GDP","TOT","USD_CAP","A","2008",35292.601856,
"ITA","GDP","TOT","USD_CAP","A","2009",34360.847019,
"ITA","GDP","TOT","USD_CAP","A","2010",34866.522229,
"ITA","GDP","TOT","USD_CAP","A","2011",36203.328522,
"ITA","GDP","TOT","USD_CAP","A","2012",36091.373957,
"ITA","GDP","TOT","USD_CAP","A","2013",36267.925352,
"ITA","GDP","TOT","USD_CAP","A","2014",36475.976061,
"ITA","GDP","TOT","USD_CAP","A","2015",37206.331822,
"ITA","GDP","TOT","USD_CAP","A","2016",40267.222623,
"ITA","GDP","TOT","USD_CAP","A","2017",41951.466331,
"ITA","GDP","TOT","USD_CAP","A","2018",43511.514215,
"ITA","GDP","TOT","USD_CAP","A","2019",44950.911658,
"ITA","GDP","TOT","USD_CAP","A","2020",41963.866404,
"JPN","GDP","TOT","USD_CAP","A","1980",8798.015994,
"JPN","GDP","TOT","USD_CAP","A","1981",9964.208841,
"JPN","GDP","TOT","USD_CAP","A","1982",10854.228911,
"JPN","GDP","TOT","USD_CAP","A","1983",11597.812844,
"JPN","GDP","TOT","USD_CAP","A","1984",12476.93244,
"JPN","GDP","TOT","USD_CAP","A","1985",13461.871837,
"JPN","GDP","TOT","USD_CAP","A","1986",14118.547053,
"JPN","GDP","TOT","USD_CAP","A","1987",15080.272622,
"JPN","GDP","TOT","USD_CAP","A","1988",16602.785923,
"JPN","GDP","TOT","USD_CAP","A","1989",18024.313141,
"JPN","GDP","TOT","USD_CAP","A","1990",19549.49146,
"JPN","GDP","TOT","USD_CAP","A","1991",20818.777571,
"JPN","GDP","TOT","USD_CAP","A","1992",21393.467094,
"JPN","GDP","TOT","USD_CAP","A","1993",21722.216697,
"JPN","GDP","TOT","USD_CAP","A","1994",22792.90077,
"JPN","GDP","TOT","USD_CAP","A","1995",23824.551838,
"JPN","GDP","TOT","USD_CAP","A","1996",24979.077721,
"JPN","GDP","TOT","USD_CAP","A","1997",25598.208474,
"JPN","GDP","TOT","USD_CAP","A","1998",25493.816162,
"JPN","GDP","TOT","USD_CAP","A","1999",25744.916581,
"JPN","GDP","TOT","USD_CAP","A","2000",27285.183826,
"JPN","GDP","TOT","USD_CAP","A","2001",27930.593221,
"JPN","GDP","TOT","USD_CAP","A","2002",28633.69892,
"JPN","GDP","TOT","USD_CAP","A","2003",29424.871918,
"JPN","GDP","TOT","USD_CAP","A","2004",30845.95769,
"JPN","GDP","TOT","USD_CAP","A","2005",32174.400107,
"JPN","GDP","TOT","USD_CAP","A","2006",33615.080241,
"JPN","GDP","TOT","USD_CAP","A","2007",34999.997022,
"JPN","GDP","TOT","USD_CAP","A","2008",35278.749846,
"JPN","GDP","TOT","USD_CAP","A","2009",33570.796322,
"JPN","GDP","TOT","USD_CAP","A","2010",35356.426696,
"JPN","GDP","TOT","USD_CAP","A","2011",36215.006272,
"JPN","GDP","TOT","USD_CAP","A","2012",37628.675989,
"JPN","GDP","TOT","USD_CAP","A","2013",39436.682585,
"JPN","GDP","TOT","USD_CAP","A","2014",39559.763471,
"JPN","GDP","TOT","USD_CAP","A","2015",40908.781547,
"JPN","GDP","TOT","USD_CAP","A","2016",40642.704531,
"JPN","GDP","TOT","USD_CAP","A","2017",41531.221619,
"JPN","GDP","TOT","USD_CAP","A","2018",42415.262579,
"JPN","GDP","TOT","USD_CAP","A","2019",42938.81628,"E"
"KOR","GDP","TOT","USD_CAP","A","1980",2401.517486,
"KOR","GDP","TOT","USD_CAP","A","1981",2775.627159,
"KOR","GDP","TOT","USD_CAP","A","1982",3143.886982,
"KOR","GDP","TOT","USD_CAP","A","1983",3649.828067,
"KOR","GDP","TOT","USD_CAP","A","1984",4129.196761,
"KOR","GDP","TOT","USD_CAP","A","1985",4548.669077,
"KOR","GDP","TOT","USD_CAP","A","1986",5114.750657,
"KOR","GDP","TOT","USD_CAP","A","1987",5850.17417,
"KOR","GDP","TOT","USD_CAP","A","1988",6716.574957,
"KOR","GDP","TOT","USD_CAP","A","1989",7399.974332,
"KOR","GDP","TOT","USD_CAP","A","1990",8352.635031,
"KOR","GDP","TOT","USD_CAP","A","1991",9471.455593,
"KOR","GDP","TOT","USD_CAP","A","1992",10181.490264,
"KOR","GDP","TOT","USD_CAP","A","1993",11026.869848,
"KOR","GDP","TOT","USD_CAP","A","1994",12182.981493,
"KOR","GDP","TOT","USD_CAP","A","1995",13497.975354,
"KOR","GDP","TOT","USD_CAP","A","1996",14688.991427,
"KOR","GDP","TOT","USD_CAP","A","1997",15716.204059,
"KOR","GDP","TOT","USD_CAP","A","1998",14969.393501,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18539.420748,
"KOR","GDP","TOT","USD_CAP","A","2001",19713.595536,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22084.778571,
"KOR","GDP","TOT","USD_CAP","A","2004",23763.307826,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26875.232505,
"KOR","GDP","TOT","USD_CAP","A","2007",29050.159627,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29529.785604,
"KOR","GDP","TOT","USD_CAP","A","2010",31748.35357,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",42486.739807,
"KOR","GDP","TOT","USD_CAP","A","2019",42849.560289,
"KOR","GDP","TOT","USD_CAP","A","2020",43318.886116,"P"
"LUX","GDP","TOT","USD_CAP","A","1980",12285.295683,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13337.062115,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14313.424359,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",15314.456512,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",16834.827774,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",17822.843841,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",19904.732064,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",21065.479602,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",23451.826873,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",26496.919407,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",28625.197241,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",31719.430362,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",32586.465175,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",34270.721561,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",35817.979473,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",38169.961341,
"LUX","GDP","TOT","USD_CAP","A","1996",39601.012624,
"LUX","GDP","TOT","USD_CAP","A","1997",42430.339507,
"LUX","GDP","TOT","USD_CAP","A","1998",44214.142588,
"LUX","GDP","TOT","USD_CAP","A","1999",49744.96918,
"LUX","GDP","TOT","USD_CAP","A","2000",55056.081375,
"LUX","GDP","TOT","USD_CAP","A","2001",56106.661187,
"LUX","GDP","TOT","USD_CAP","A","2002",58513.393595,
"LUX","GDP","TOT","USD_CAP","A","2003",60050.458415,
"LUX","GDP","TOT","USD_CAP","A","2004",64580.17229,
"LUX","GDP","TOT","USD_CAP","A","2005",68707.781706,
"LUX","GDP","TOT","USD_CAP","A","2006",78725.021296,
"LUX","GDP","TOT","USD_CAP","A","2007",84881.577097,
"LUX","GDP","TOT","USD_CAP","A","2008",90863.784075,
"LUX","GDP","TOT","USD_CAP","A","2009",86863.875082,
"LUX","GDP","TOT","USD_CAP","A","2010",90326.51628,
"LUX","GDP","TOT","USD_CAP","A","2011",94278.922851,
"LUX","GDP","TOT","USD_CAP","A","2012",96535.745828,
"LUX","GDP","TOT","USD_CAP","A","2013",100561.366405,
"LUX","GDP","TOT","USD_CAP","A","2014",104917.945675,
"LUX","GDP","TOT","USD_CAP","A","2015",107898.304236,
"LUX","GDP","TOT","USD_CAP","A","2016",112955.470175,
"LUX","GDP","TOT","USD_CAP","A","2017",114862.528755,
"LUX","GDP","TOT","USD_CAP","A","2018",117080.390255,
"LUX","GDP","TOT","USD_CAP","A","2019",119127.51185,
"LUX","GDP","TOT","USD_CAP","A","2020",118726.496944,
"MEX","GDP","TOT","USD_CAP","A","1980",4938.448871,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5745.161026,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5919.322952,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5755.283401,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6043.261958,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6271.721329,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6031.917721,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6169.588533,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6338.113222,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6729.240196,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7193.840273,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7614.179747,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7935.803462,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8277.718218,
"MEX","GDP","TOT","USD_CAP","A","1994",8733.591328,
"MEX","GDP","TOT","USD_CAP","A","1995",8228.851555,
"MEX","GDP","TOT","USD_CAP","A","1996",8817.65893,
"MEX","GDP","TOT","USD_CAP","A","1997",9452.916608,
"MEX","GDP","TOT","USD_CAP","A","1998",9922.291083,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.409593,
"MEX","GDP","TOT","USD_CAP","A","2001",10931.09462,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11302.737554,
"MEX","GDP","TOT","USD_CAP","A","2004",11921.837103,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13720.688285,
"MEX","GDP","TOT","USD_CAP","A","2007",14233.029479,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14532.386514,
"MEX","GDP","TOT","USD_CAP","A","2010",15257.673655,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18178.397421,
"MEX","GDP","TOT","USD_CAP","A","2015",18454.801482,
"MEX","GDP","TOT","USD_CAP","A","2016",19516.145022,
"MEX","GDP","TOT","USD_CAP","A","2017",19947.197691,
"MEX","GDP","TOT","USD_CAP","A","2018",20518.580821,"P"
"MEX","GDP","TOT","USD_CAP","A","2019",20739.308737,"P"
"MEX","GDP","TOT","USD_CAP","A","2020",19127.375171,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10766.462046,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11611.602115,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12120.720779,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12806.074851,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13622.162965,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14350.873246,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14966.286955,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15529.10347,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16521.95998,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17824.762953,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19135.366224,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20102.246439,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20754.114426,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21361.072806,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22330.337233,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23389.334808,
"NLD","GDP","TOT","USD_CAP","A","1996",24456.036125,
"NLD","GDP","TOT","USD_CAP","A","1997",26007.398523,
"NLD","GDP","TOT","USD_CAP","A","1998",27708.209226,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31883.70496,
"NLD","GDP","TOT","USD_CAP","A","2001",33194.897494,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34115.065703,
"NLD","GDP","TOT","USD_CAP","A","2004",35779.622867,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",40959.18563,
"NLD","GDP","TOT","USD_CAP","A","2007",43885.020938,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44590.781562,
"NLD","GDP","TOT","USD_CAP","A","2010",45079.367407,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57899.824961,
"NLD","GDP","TOT","USD_CAP","A","2019",59674.76803,"P"
"NLD","GDP","TOT","USD_CAP","A","2020",59334.696849,"P"
"NZL","GDP","TOT","USD_CAP","A","1980",8439.892265,
"NZL","GDP","TOT","USD_CAP","A","1981",9434.13022,
"NZL","GDP","TOT","USD_CAP","A","1982",10434.839288,
"NZL","GDP","TOT","USD_CAP","A","1983",11202.354032,
"NZL","GDP","TOT","USD_CAP","A","1984",12287.961672,
"NZL","GDP","TOT","USD_CAP","A","1985",12633.11386,
"NZL","GDP","TOT","USD_CAP","A","1986",13239.405951,
"NZL","GDP","TOT","USD_CAP","A","1987",13371.461728,
"NZL","GDP","TOT","USD_CAP","A","1988",13848.257848,
"NZL","GDP","TOT","USD_CAP","A","1989",14430.096289,
"NZL","GDP","TOT","USD_CAP","A","1990",14676.667761,
"NZL","GDP","TOT","USD_CAP","A","1991",14524.139614,
"NZL","GDP","TOT","USD_CAP","A","1992",14867.763036,
"NZL","GDP","TOT","USD_CAP","A","1993",15881.392771,
"NZL","GDP","TOT","USD_CAP","A","1994",16976.474045,
"NZL","GDP","TOT","USD_CAP","A","1995",17825.310759,
"NZL","GDP","TOT","USD_CAP","A","1996",18388.39421,
"NZL","GDP","TOT","USD_CAP","A","1997",19082.407272,
"NZL","GDP","TOT","USD_CAP","A","1998",19306.483619,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21471.617779,
"NZL","GDP","TOT","USD_CAP","A","2001",22387.147333,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23856.565373,
"NZL","GDP","TOT","USD_CAP","A","2004",24995.646468,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27664.745638,
"NZL","GDP","TOT","USD_CAP","A","2007",29275.954051,
"NZL","GDP","TOT","USD_CAP","A","2008",29748.931565,
"NZL","GDP","TOT","USD_CAP","A","2009",30591.621801,
"NZL","GDP","TOT","USD_CAP","A","2010",31152.554881,
"NZL","GDP","TOT","USD_CAP","A","2011",32638.103325,
"NZL","GDP","TOT","USD_CAP","A","2012",32916.91304,
"NZL","GDP","TOT","USD_CAP","A","2013",36084.865782,
"NZL","GDP","TOT","USD_CAP","A","2014",37084.794142,
"NZL","GDP","TOT","USD_CAP","A","2015",37246.951138,
"NZL","GDP","TOT","USD_CAP","A","2016",39719.042939,
"NZL","GDP","TOT","USD_CAP","A","2017",42074.660571,
"NZL","GDP","TOT","USD_CAP","A","2018",43738.114648,
"NZL","GDP","TOT","USD_CAP","A","2019",44612.279404,
"NZL","GDP","TOT","USD_CAP","A","2020",44049.920425,"E"
"NOR","GDP","TOT","USD_CAP","A","1980",9846.378,
"NOR","GDP","TOT","USD_CAP","A","1981",10912.931831,
"NOR","GDP","TOT","USD_CAP","A","1982",11572.090657,
"NOR","GDP","TOT","USD_CAP","A","1983",12463.712011,
"NOR","GDP","TOT","USD_CAP","A","1984",13655.241229,
"NOR","GDP","TOT","USD_CAP","A","1985",14822.841779,
"NOR","GDP","TOT","USD_CAP","A","1986",15679.744475,
"NOR","GDP","TOT","USD_CAP","A","1987",16271.056881,
"NOR","GDP","TOT","USD_CAP","A","1988",16714.172555,
"NOR","GDP","TOT","USD_CAP","A","1989",17475.036675,
"NOR","GDP","TOT","USD_CAP","A","1990",18418.515077,
"NOR","GDP","TOT","USD_CAP","A","1991",19532.041644,
"NOR","GDP","TOT","USD_CAP","A","1992",20575.358771,
"NOR","GDP","TOT","USD_CAP","A","1993",21531.537068,
"NOR","GDP","TOT","USD_CAP","A","1994",22969.897384,
"NOR","GDP","TOT","USD_CAP","A","1995",24302.784912,
"NOR","GDP","TOT","USD_CAP","A","1996",26761.785334,
"NOR","GDP","TOT","USD_CAP","A","1997",28599.706298,
"NOR","GDP","TOT","USD_CAP","A","1998",28188.202185,
"NOR","GDP","TOT","USD_CAP","A","1999",30554.45254,
"NOR","GDP","TOT","USD_CAP","A","2000",36952.282492,
"NOR","GDP","TOT","USD_CAP","A","2001",37778.5612,
"NOR","GDP","TOT","USD_CAP","A","2002",37981.68638,
"NOR","GDP","TOT","USD_CAP","A","2003",38552.708652,
"NOR","GDP","TOT","USD_CAP","A","2004",42513.853145,
"NOR","GDP","TOT","USD_CAP","A","2005",47800.540634,
"NOR","GDP","TOT","USD_CAP","A","2006",54084.291298,
